arch_hash,architecture,n_layers,n_neurons_total,n_params,tanh_only
74ee59f5e343,"[[""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh""], [""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""linear""], [""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""tanh""]]",3,29,198,False
f18e320838ef,"[[""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh""]]",1,13,53,False
5c5839eac734,"[[""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""tanh""]]",1,9,37,False
1b2d81e36ae9,"[[""tanh"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""swish"", ""tanh""]]",1,9,37,False
43a86204b9bb,"[[""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh""], [""linear"", ""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""swish""]]",2,21,164,False
4ac17011967e,"[[""linear"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish""], [""linear"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh""], [""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear""]]",3,29,249,False
91fdd2f5ffc4,"[[""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""swish""], [""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish""]]",2,21,155,False
305fa4261749,"[[""tanh"", ""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""linear""]]",1,10,41,False
92c6df1dc200,"[[""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish""], [""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear""], [""swish"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""linear""]]",3,23,153,False
4ad4ed4e5150,"[[""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear""], [""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh""], [""tanh"", ""linear"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh""]]",3,42,486,False
9c5845b55a82,"[[""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""swish""], [""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""linear""], [""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh""]]",3,29,202,False
7c7e0344cf51,"[[""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear""]]",1,15,61,False
58d00925dac3,"[[""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh""], [""linear"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish""], [""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear""]]",3,37,401,False
7d8024e79914,"[[""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""tanh""]]",1,14,57,False
fa2866b930c2,"[[""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish""], [""linear"", ""linear"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh""], [""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""tanh""]]",3,39,406,False
f2429da4a5e5,"[[""linear"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish""]]",1,11,45,False
799fcdb0ae04,"[[""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear""]]",1,11,45,False
9449d24bb0d1,"[[""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish""], [""swish"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear""]]",2,28,267,False
089348237b30,"[[""linear"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear""], [""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh"", ""linear""], [""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""tanh""]]",3,35,357,False
fb85b280d19c,"[[""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear""], [""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh""]]",2,20,151,False
341ce1980b1e,"[[""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish""]]",1,9,37,False
56784036ca38,"[[""swish"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""linear""], [""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh""]]",2,22,147,False
aa0630eca974,"[[""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish""], [""swish"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish""]]",2,20,149,False
ae570a432912,"[[""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""linear""], [""linear"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh""], [""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish""]]",3,34,340,False
2a2da723dc25,"[[""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""tanh""]]",1,8,33,False
193899780dd8,"[[""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh""]]",1,11,45,False
0e6bef8674d9,"[[""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish""], [""tanh"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh""], [""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""swish""]]",3,25,168,False
8d6c56a7513a,"[[""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""swish""]]",1,7,29,False
47241d9b4d7d,"[[""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish""], [""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish""], [""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear""]]",3,37,292,False
69bd61e65940,"[[""linear"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish""]]",1,14,57,False
f7f992a9922f,"[[""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh""], [""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh""], [""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear""]]",3,29,257,False
ed9046a18dea,"[[""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh""], [""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh""], [""linear"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish""]]",3,39,392,False
235820856c4d,"[[""linear"", ""linear"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish""]]",1,15,61,False
28fd13e208cd,"[[""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh""], [""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear""]]",2,22,177,False
bc4c5ec159da,"[[""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""linear"", ""tanh""], [""linear"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""linear"", ""swish"", ""linear""], [""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear""]]",3,36,383,False
76e13d15ce01,"[[""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish""], [""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear""], [""tanh"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""linear""]]",3,24,187,False
2a096c2aa5ea,"[[""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear""], [""linear"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh""]]",2,16,105,False
5835cdba2346,"[[""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh""], [""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish""], [""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish""]]",3,30,277,False
2eba4a37c5b4,"[[""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear""], [""linear"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh""], [""tanh"", ""linear"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh""]]",3,31,219,False
50c1700b4cac,"[[""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh""], [""tanh"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh""]]",2,27,250,False
e44ee01ae150,"[[""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh""], [""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh""], [""linear"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh""]]",3,36,386,False
4890a033572c,"[[""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh""]]",1,6,25,False
67c4e8f20bbc,"[[""linear"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear""], [""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish""], [""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear""]]",3,32,306,False
2815dfdc793c,"[[""linear"", ""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh""], [""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear""], [""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish""]]",3,28,194,False
c81080f6b9eb,"[[""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear"", ""linear"", ""linear""]]",1,16,65,False
68e297a6e255,"[[""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh""], [""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""tanh""]]",2,17,112,False
c37e3b5eaa81,"[[""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear""], [""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear""]]",2,30,299,False
a0a6ef219004,"[[""tanh"", ""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish""]]",1,15,61,False
42f1ffd98530,"[[""linear"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh""]]",1,14,57,False
2ebc0af9de34,"[[""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh""], [""tanh"", ""swish"", ""swish"", ""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish""], [""linear"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""swish""]]",3,30,275,False
5e996c78ea99,"[[""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""swish""]]",1,9,37,False
eba5033c64f1,"[[""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear""]]",1,9,37,False
52b3d56a8151,"[[""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh""]]",1,8,33,False
c9fed94bebcc,"[[""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish""]]",1,11,45,False
de4267dba055,"[[""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""linear"", ""linear""]]",1,16,65,False
0802416f0361,"[[""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish""], [""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear""]]",2,29,283,False
8148cd3f50dc,"[[""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""linear""], [""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear""]]",2,19,130,False
8c78d18555b5,"[[""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh""]]",1,11,45,False
49e42d8ea054,"[[""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish""]]",1,15,61,False
754780ea43bb,"[[""swish"", ""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear""]]",1,13,53,False
0d8c9473e48d,"[[""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh""], [""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""swish"", ""linear"", ""linear""], [""swish"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear""]]",3,28,233,False
72a9c7b60981,"[[""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear""]]",1,9,37,False
a856daa5611f,"[[""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""swish""]]",1,10,41,False
bdea1dc3714b,"[[""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh""], [""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh""], [""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""tanh""]]",3,31,293,False
a8e50dd90921,"[[""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""linear"", ""linear""], [""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh""], [""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear""]]",3,35,349,False
b60544d51ea2,"[[""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""linear""], [""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish""], [""swish"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh""]]",3,38,325,False
00f27d080f0f,"[[""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish""], [""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""swish"", ""linear"", ""swish""]]",2,21,163,False
31bdd015bfc1,"[[""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh""]]",1,8,33,False
18033b4c5aea,"[[""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear""], [""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear""]]",2,23,166,False
65cfc10cab22,"[[""tanh"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""tanh""], [""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish""], [""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish""]]",3,40,345,False
4d32e86a6a20,"[[""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""linear"", ""linear"", ""tanh"", ""linear""], [""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""swish""]]",2,20,149,False
e0ed8d446826,"[[""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh""], [""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear""]]",2,23,187,False
9a8ef4f9fb83,"[[""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear""], [""tanh"", ""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear""], [""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh""]]",3,22,150,False
695d8b295927,"[[""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear""]]",1,12,49,False
a8c8c4a8317a,"[[""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear""], [""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh""], [""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish"", ""linear""]]",3,27,194,False
b2664275f62e,"[[""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear""], [""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""tanh""]]",2,21,160,False
8465586c3270,"[[""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh""]]",1,14,57,False
11706565aa61,"[[""linear"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh""], [""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh""]]",2,22,147,False
d95be455a538,"[[""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""linear"", ""linear""]]",1,15,61,False
493b24342240,"[[""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish""], [""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh""], [""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""swish""]]",3,33,320,False
9adb265f3253,"[[""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""swish""], [""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""swish""], [""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh""]]",3,46,573,False
8487302713ea,"[[""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""swish""], [""linear"", ""tanh"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear""]]",2,22,157,False
0ab5a84cc9d0,"[[""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish""]]",1,12,49,False
ca81c5ac69c8,"[[""swish"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""swish""]]",1,8,33,False
94bb1f2b0ee0,"[[""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish""], [""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""swish""]]",2,30,299,False
260788b0d3e0,"[[""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish""], [""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish""]]",2,29,283,False
47c22835077d,"[[""linear"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""swish"", ""linear"", ""tanh""], [""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish""]]",2,19,135,False
